state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,13,13,6781.52305000,9056828.64727000,0.00678444,36.080626,11,9.06233234,59534.383312,3879,2364,1454194,4632,,3879
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,95,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5201,,,91
CHANDIGARH,526,TON,1,1,1,1045.79000000,786218.50841000,0.00104579,1.981952,79,0.78624321,1600.188163,121,119,7108,154,,1
CHHATTISGARH,100,TON,20,17,15,1652.75100000,1378298.30535000,0.00165308,3.458353,575,1.37863149,2892.972506,3699,255,136181,754,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,40,39,1526.83350000,2959728.94973000,0.00152728,7.035887,,2.96079806,11713.539032,10281,7189,869878,596,,0
HARYANA,32,TON,108,52,28,6214.44600000,34222789.69349000,0.00621482,11.651921,875,34.32905608,110678.052161,17564,30472,2727243,2231,,45
HIMACHAL PRADESH,43,TON,38,12,12,126.18096000,452707.32442000,0.00012626,0.495580,183,0.45350628,1712.893150,2331,1159,125586,230,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,5.45500000,169223.59371000,0.00000546,0.042683,,0.16923258,1052.502941,2747,200,51961,10,,363
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34362.09896000,,,,0.03436495,68.130606,2545,,267270,,,40
KARNATAKA,695,TON,5,1,1,721.85000000,245615.88806000,0.00072185,4.513296,,0.24561602,1794.576886,833,846,1561,367,,15
KERALA,694,TON,6,1,,,767.26247000,,,,0.00077477,2.509205,443,,3170,,,3
MADHYA PRADESH,20,TON,139,46,37,4321.43960000,10408434.53625000,0.00432185,16.336275,1522,10.41067755,34704.376646,25927,,3025157,1790,,1109
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,42,23,1335.12723000,5645951.05582500,0.00133513,6.536967,887,9.09180039,21032.588760,23364,18368,1241438,632,,0
NAGALAND,35,TON,19,,,,1158.45000000,,,,0.00115845,5.078061,181,,184,,,
ODISHA,384,TON,66,45,44,2378.08200000,2243830.51243000,0.00237817,4.892351,323,2.24393865,5590.155849,10069,,454924,516,,10069
ODISHA,384,NOS,,1,1,100.00000000,446524153.00000000,0.00001000,0.000700,,44.65241500,112.596512,,,,1,,
PUDUCHERRY,599,TON,2,,,,53436.48486220,,,,1.74228269,201.335007,232,,13623,,,0
PUNJAB,602,TON,79,6,4,1655.15000000,4186993.50148000,0.00165515,4.216749,239,4.18758779,13630.678817,3550,10837,217895,273,,0
RAJASTHAN,26,TON,173,106,86,9034.33189000,28841212.37004000,0.00903460,43.520703,2728,28.86051208,119240.866732,86841,27613,1548227,5009,,86841
RAJASTHAN,26,NOS,,1,,,11211752.00000000,,,,1.12117520,21.536002,,,,,,
TAMIL NADU,509,NOS,,1,1,20089.00000000,28846069.00000000,0.00200890,0.055349,,2.88460660,27.614758,,,,51,,
TAMIL NADU,509,TON,213,12,15,332.36187000,3041412.15768580,0.00033249,1.241282,349,33.90225521,8188.370208,12515,0,466329,532,,2470
TELANGANA,28,TON,57,17,19,865.56081000,7592429.08664000,0.00086604,2.536219,74,7.59589219,28419.940471,6370,5159,1823959,690,,6370
TRIPURA,36,TON,19,,,,46.88400000,,,,0.00004691,0.615756,65,,75,,,3
UTTAR PRADESH,46,TON,162,105,101,3281.55800000,7647186.23560000,0.00328156,7.199543,654,7.64733786,14897.463606,40086,8574,3305151,1229,,32150
UTTARAKHAND,385,TON,20,15,15,593.39000000,898658.35003000,0.00059341,0.892121,306,0.89875314,1432.150073,6190,2721,92170,348,,6190
WEST BENGAL,569,TON,18,10,8,60.11000000,102778.06760000,0.00006013,0.093333,84,0.10288319,201.815926,5730,125,98987,72,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
