state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,18,3703.34580000,9221214.61103000,0.00370495,15.748915,,9.22679929,60194.237684,3890,2364,1454233,2208,,3890
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1004,,5211,,,93
CHANDIGARH,526,TON,1,1,1,842.41000000,802706.52841000,0.00084241,1.665649,74,0.80273126,1626.319656,121,119,7108,126,,1
CHHATTISGARH,100,TON,20,15,15,1791.44400000,1429540.87835000,0.00179175,3.756062,685,1.42988335,3002.163730,3719,255,136231,887,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GUJARAT,22,TON,144,45,38,944.41000000,3001812.50453000,0.00094482,4.041941,,3.00289441,11912.086633,10283,7189,869881,556,,0
HARYANA,32,TON,108,26,13,798.70900000,34343078.75499000,0.00079875,2.940553,362,34.45049568,110965.076913,17607,30516,2727252,694,,45
HIMACHAL PRADESH,43,TON,38,16,15,362.48843000,459547.47444000,0.00036273,2.270946,330,0.46035709,1746.823361,2333,1159,125664,362,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,6,6,28.34600000,170001.70771000,0.00002834,0.113061,,0.17001097,1055.625336,2747,200,51974,23,,365
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,0.85000000,34438.94896000,0.00000085,0.003953,,0.03444181,68.355842,2555,,267368,1,,42
KARNATAKA,695,TON,5,1,1,343.45000000,254663.03806000,0.00034345,2.125955,,0.25466317,1851.252727,844,852,1562,165,,15
KERALA,694,TON,6,,,,773.25103000,,,,0.00078073,2.530889,444,,3183,,,3
MADHYA PRADESH,20,TON,139,50,45,4035.03898000,10547724.98505000,0.00403538,14.828407,1329,10.54998728,35221.787513,25937,,3025230,1641,,1085
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,71,50,6705.81267000,5764489.77641500,0.00951367,21.518673,1085,9.30784598,21487.040966,23476,18456,1243841,1859,,0
NAGALAND,35,TON,19,1,1,0.25000000,1177.89000000,0.00000025,0.000575,,0.00117789,5.160230,181,,184,1,,
ODISHA,384,TON,66,48,46,7286.70000000,2335424.43243000,0.00728682,15.867178,382,2.33553551,5817.655399,10123,,462462,685,,10123
ODISHA,384,NOS,,2,1,3000.00000000,459735392.00000000,0.00030000,0.000240,,45.97353890,114.324942,,,,1,,
PUDUCHERRY,599,TON,2,1,1,6.14200000,53791.17686220,0.00000617,0.018945,,1.74263813,203.011648,234,,13630,15,,0
PUNJAB,602,TON,79,4,3,186.55000000,4227038.16948000,0.00018655,0.360042,36,4.22763246,13724.972437,3829,11550,217900,27,,0
RAJASTHAN,26,TON,173,111,96,16373.94580000,29229543.76714000,0.01637620,68.003129,3483,29.24892800,120870.575268,86968,27643,1549578,8198,,86968
RAJASTHAN,26,NOS,,2,2,28667.00000000,11339758.00000000,0.00286670,0.060549,,1.13397580,21.815091,,,,20,,
TAMIL NADU,509,NOS,,7,8,116366.00000000,30844333.00000000,0.01163660,0.248604,,3.08443300,31.461844,,,,71,,
TAMIL NADU,509,TON,213,55,58,1523.00802000,3153976.20001580,0.00152543,10.009732,2681,34.01506738,8539.993032,12671,0,469934,4140,,2551
TELANGANA,28,TON,57,17,14,366.43891000,7606443.64754000,0.00036659,2.022070,99,7.60991452,28495.553782,6373,5162,1823962,365,,6373
TRIPURA,36,TON,19,1,1,3.76000000,60.74500000,0.00000376,0.022066,5,0.00006078,0.722746,65,,75,5,,3
UTTAR PRADESH,46,TON,162,96,85,3075.19200000,7773520.94860000,0.00307519,7.286648,534,7.77367268,15194.027382,40558,8574,3305312,1142,,32197
UTTARAKHAND,385,TON,20,9,9,456.98000000,926746.51003000,0.00045698,0.681361,122,0.92684185,1474.939946,6218,2724,92204,147,,6218
WEST BENGAL,569,TON,18,15,14,77.96400000,105620.05460000,0.00007804,0.209701,171,0.10572749,208.788103,5749,125,100601,178,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
