state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,21,21,4430.55250000,9484609.66039000,0.00443350,29.959425,,9.49033295,61645.987974,3945,2378,1454265,4935,,3945
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1013,,5235,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,,,,814553.12341000,,,,0.81457786,1649.720118,121,119,7109,,,1
CHHATTISGARH,100,TON,20,14,14,728.39100000,1511618.13435000,0.00072860,1.851549,368,1.51197682,3183.206376,3761,256,136298,510,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,40,33,1433.09250000,3061051.28963000,0.00143355,6.200604,,3.06215567,12218.615917,10290,7190,869902,585,,0
HARYANA,32,TON,108,85,50,40252.14850000,35282511.71854000,0.04025236,129.418458,6353,35.39161866,113884.651073,17818,30876,2727261,12971,,45
HIMACHAL PRADESH,43,TON,38,9,7,90.81902000,477912.01102000,0.00009092,0.305996,94,0.47873525,1846.747390,2346,1161,125674,112,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,12,12,2278.35500000,253069.54590000,0.00227836,13.275516,,0.25307889,1524.219725,2751,201,52160,112,,399
JHARKHAND,47,TON,19,1,1,53.10000000,34945.38596000,0.00005310,0.149080,,0.03494829,69.677988,2573,,268035,4,,43
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,2,263.15000000,264975.28806000,0.00026315,1.744505,,0.26497542,1913.598031,851,854,1576,102,,15
KERALA,694,TON,6,,,,791.75860000,,,,0.00079932,2.596285,444,,3211,,,3
MADHYA PRADESH,20,TON,139,40,23,4209.73500000,10800777.53007000,0.00421022,13.069218,1756,10.80307033,36068.332298,25963,,3025279,1430,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,70,40,4410.79010000,5950568.77805500,0.00907199,14.278375,1007,9.72551181,22161.231656,23572,18496,1246928,1736,,0
NAGALAND,35,TON,19,1,1,0.60000000,1237.68000000,0.00000060,0.005520,,0.00123768,5.462920,182,,184,1,,
ODISHA,384,NOS,,2,2,446815.00000000,490188676.00000000,0.04468150,0.122340,,49.01886730,120.191960,,,,32,,
ODISHA,384,TON,66,45,42,1196.63000000,2527572.34353000,0.00119668,3.455698,260,2.52769005,6331.638981,10198,,476010,371,,10198
PUDUCHERRY,599,TON,2,1,1,8.12200000,54366.09086220,0.00000813,0.032888,,1.74321339,204.625466,236,,13630,18,,0
PUNJAB,602,TON,79,30,22,4165.38400000,4391347.46498000,0.00416686,12.202631,1038,4.39198213,14198.582321,4437,13259,217935,888,,0
RAJASTHAN,26,NOS,,2,1,285.00000000,11972298.00000000,0.00002850,0.001460,,1.19722980,23.044577,,,,15,,
RAJASTHAN,26,TON,173,132,101,29166.48720000,30470425.20116000,0.02916809,110.240232,14502,30.49212804,125759.902121,87275,27809,1553660,13780,,87275
TAMIL NADU,509,NOS,,4,4,23248.00000000,32899124.00000000,0.00232480,0.025643,,3.28991210,35.345642,,,,5,,
TAMIL NADU,509,TON,213,79,77,3810.85565000,3371488.11603580,0.00381242,9.420358,2292,34.23267851,9106.393161,13037,0,473483,3079,,2656
TELANGANA,28,TON,57,31,23,3223.57257000,7693397.57359000,0.00322438,10.019745,243,7.69690157,28790.690136,6393,5250,1823964,2262,,6393
TRIPURA,36,TON,19,,,,75.42100000,,,,0.00007546,0.789471,66,,83,,,3
UTTAR PRADESH,46,TON,162,104,91,4255.17500000,8057541.29260000,0.00425519,9.608064,648,8.05769325,15843.535882,40911,8575,3305580,1298,,32188
UTTARAKHAND,385,TON,20,16,16,1086.64000000,991570.07603000,0.00108667,1.969045,318,0.99166707,1583.380672,6264,2728,92329,379,,6264
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,16,16,123.08500000,111451.40060000,0.00012317,0.289984,172,0.11156309,225.165334,5779,125,104050,172,,0
