state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,17,17,4182.14260000,8988013.70965000,0.00418353,17.815800,,8.99348426,59283.046240,3873,2363,1454168,2847,,3873
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,87,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5200,,,91
CHANDIGARH,526,TON,1,,,,781537.04841000,,,,0.78156175,1592.135669,121,119,7108,,,1
CHHATTISGARH,100,TON,20,16,16,2307.52900000,1359037.00435000,0.00230798,4.556292,616,1.35936676,2853.638980,3693,254,136163,899,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,56,44,2041.16050000,2941464.43123000,0.00204153,6.325969,,2.94252803,11638.134310,10278,7189,869861,708,,0
HARYANA,32,TON,108,48,29,5370.61200000,34160979.14999000,0.00537111,12.263550,1013,34.26724223,110545.221823,17555,30451,2727243,3279,,45
HIMACHAL PRADESH,43,TON,38,14,12,119.95164000,451593.30170000,0.00012019,0.530949,234,0.45238920,1708.193648,2331,1159,125585,268,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,16.78000000,168978.04931000,0.00001678,0.080875,,0.16898688,1051.508069,2747,200,51959,13,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34356.69896000,,,,0.03435955,68.108526,2545,,267248,,,40
KARNATAKA,695,TON,5,1,1,266.10000000,243032.33806000,0.00026610,1.672336,,0.24303247,1778.622248,832,846,1559,134,,15
KERALA,694,TON,6,,,,767.24147000,,,,0.00077475,2.508749,442,,3169,,,3
MADHYA PRADESH,20,TON,139,61,41,6005.58950000,10349215.33160000,0.00600635,21.433765,1675,10.35145140,34498.658047,25926,,3025144,1986,,1109
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,69,38,3113.61577000,5612960.26266500,0.00813511,14.147342,1336,9.00633523,20901.183371,23332,18347,1240871,1617,,0
NAGALAND,35,TON,19,3,3,1.49000000,1150.87000000,0.00000149,0.006285,,0.00115087,5.045176,181,,184,3,,
ODISHA,384,NOS,,2,2,124248.00000000,442045568.00000000,0.01242480,0.091053,,44.20455650,111.887190,,,,8,,
ODISHA,384,TON,66,36,35,2479.09000000,2218120.71043000,0.00247909,5.072089,288,2.21822815,5530.766948,10066,,451710,404,,10066
PUDUCHERRY,599,TON,2,1,1,9.66400000,53315.23086220,0.00000966,0.028876,,1.74216135,200.883313,231,,13623,15,,0
PUNJAB,602,TON,79,9,7,683.23000000,4175242.25148000,0.00068323,1.170536,88,4.17583654,13603.592451,3541,10832,217895,94,,0
RAJASTHAN,26,NOS,,1,2,3471.00000000,11175501.00000000,0.00034710,0.001693,,1.11755010,21.450904,,,,14,,
RAJASTHAN,26,TON,173,127,102,13846.64708000,28633895.39665000,0.01384864,54.831326,7689,28.65291156,118425.726758,86769,27576,1547752,8682,,86769
TAMIL NADU,509,TON,213,84,86,3166.12254000,3017643.37995580,0.00316767,9.417417,2400,33.87847180,8105.567688,12458,0,465615,3736,,2430
TAMIL NADU,509,NOS,,4,3,17020.00000000,28462272.00000000,0.00170200,0.015540,,2.84622690,26.841898,,,,4,,
TELANGANA,28,TON,57,25,25,2000.43835000,7578777.71035000,0.00200160,8.840156,209,7.58223425,28327.273359,6370,5159,1823957,1971,,6370
TRIPURA,36,TON,19,1,1,0.18000000,46.21500000,0.00000018,0.000756,1,0.00004624,0.612915,65,,75,1,,3
UTTAR PRADESH,46,TON,162,110,104,3909.05000000,7610231.25260000,0.00390905,8.679281,708,7.61038285,14809.559168,40078,8574,3305148,1459,,32156
UTTARAKHAND,385,TON,20,18,17,887.63800000,890306.24603000,0.00088767,1.333961,391,0.89040092,1420.412856,6187,2721,92165,444,,6187
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,14,14,151.93000000,101519.28360000,0.00015201,0.316499,170,0.10162370,199.667034,5711,125,98473,180,,0
