state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,7,7,300.63000000,9405063.13119000,0.00030090,1.140248,,9.41073759,61123.442120,3932,2366,1454249,395,,3932
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,119,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1012,,5228,,,93
CHANDIGARH,526,TON,1,1,1,291.24500000,811990.42341000,0.00029125,0.463719,27,0.81201516,1645.309084,121,119,7109,62,,1
CHHATTISGARH,100,TON,20,,,,1493108.22335000,,,,1.49346317,3141.847190,3755,256,136289,,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,1,1,8.60000000,3047520.56693000,0.00000860,0.025422,,3.04861992,12143.973698,10288,7190,869885,15,,0
HARYANA,32,TON,108,62,35,16866.24600000,34692477.62304000,0.01686633,48.281673,1031,34.80154053,111996.012460,17753,30782,2727260,6107,,45
HIMACHAL PRADESH,43,TON,38,4,4,33.75800000,474906.26555000,0.00003399,0.153783,102,0.47572654,1832.186759,2343,1161,125672,102,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,1,1,0.20000000,201806.57190000,0.00000020,0.016000,,0.20181590,1226.585103,2751,200,52150,2,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34631.97296000,,,,0.03463485,68.814805,2564,,267601,,,42
KARNATAKA,695,TON,5,,,,262796.28806000,,,,0.26279642,1900.543672,850,854,1563,,,15
KERALA,694,TON,6,,,,783.55852000,,,,0.00079107,2.570035,444,,3200,,,3
MADHYA PRADESH,20,TON,139,2,3,375.57500000,10725557.29538000,0.00037561,1.228438,65,10.72784256,35849.046895,25952,,3025275,128,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,8,5,171.68000000,5886128.69618500,0.00383470,0.665590,95,9.58683722,21939.287103,23567,18492,1246544,266,,0
NAGALAND,35,TON,19,,,,1218.81000000,,,,0.00121881,5.366369,182,,184,,,
ODISHA,384,NOS,,,,,479710404.00000000,,,,47.97104010,118.267952,,,,,,
ODISHA,384,TON,66,6,4,236.32000000,2466425.75443000,0.00023632,0.515648,23,2.46654138,6187.532315,10175,,472487,23,,10175
PUDUCHERRY,599,TON,2,,,,54314.12786220,,,,1.74316141,204.447965,235,,13630,,,0
PUNJAB,602,TON,79,9,6,307.29500000,4311274.97898000,0.00030754,0.945618,114,4.31188259,13950.634795,4274,12572,217931,80,,0
RAJASTHAN,26,NOS,,,,,11664336.00000000,,,,1.16643360,22.442301,,,,,,
RAJASTHAN,26,TON,173,13,9,3609.83360000,29931234.59735000,0.00360983,13.840734,570,29.95241136,123662.328336,87107,27713,1551155,1710,,87107
TAMIL NADU,509,TON,213,1,1,23.66542000,3323018.22751580,0.00002374,0.157616,,34.18419487,8982.136381,12941,0,472692,152,,2636
TAMIL NADU,509,NOS,,,,,32376950.00000000,,,,3.23769470,34.451778,,,,,,
TELANGANA,28,TON,57,3,2,5.31500000,7629540.22295000,0.00000532,0.014967,45,7.63302778,28591.271389,6380,5241,1823964,3,,6380
TRIPURA,36,TON,19,,,,67.56300000,,,,0.00006760,0.761776,66,,83,,,3
UTTAR PRADESH,46,TON,162,17,17,1199.53000000,7962791.81760000,0.00119953,3.328974,35,7.96294363,15625.727646,40791,8575,3305560,317,,32193
UTTARAKHAND,385,TON,20,5,5,176.42500000,968321.02703000,0.00017643,0.263330,77,0.96841735,1541.535483,6255,2727,92296,105,,6255
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,3,3,8.69000000,109836.06060000,0.00000878,0.018436,58,0.10994647,220.740008,5775,125,103069,58,,0
