state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,18,4343.87054000,8522782.97205000,0.00434749,33.864854,1,8.52798468,56751.357279,3851,2348,1454047,4786,,3851
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3327.40400000,,,,0.00333944,13.444325,999,,5127,,,91
CHANDIGARH,526,TON,1,1,,,755859.13341000,,,82,0.75588375,1541.469140,121,119,7108,,,1
CHHATTISGARH,100,TON,20,14,13,1235.97900000,1232007.57929000,0.00123625,3.006420,466,1.23231691,2572.227875,3643,248,136120,490,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.15455000,,,,0.00032637,1.840810,966,,29,,,
GUJARAT,22,TON,144,60,47,2693.73850000,2729749.91163000,0.00269441,10.262283,,2.73077264,10871.058950,10192,7174,869814,911,,0
HARYANA,32,TON,108,73,42,7505.62900000,33602139.26949000,0.00764063,30.459829,1489,33.70642846,108791.640229,17317,30301,2727169,4243,,43
HIMACHAL PRADESH,43,TON,38,13,12,100.19700000,444583.40351000,0.00010044,0.293026,261,0.44536394,1682.611082,2323,1159,125558,275,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,5,5,30.15000000,166922.01931000,0.00003017,0.088535,,0.16693035,1044.684636,2747,200,51737,27,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,10.87500000,33507.25996000,0.00001088,0.025013,,0.03351011,66.064401,2542,,267170,2,,40
KARNATAKA,695,TON,5,2,2,322.35000000,225201.83806000,0.00032235,2.256971,,0.22520197,1658.901336,825,838,1550,105,,15
KERALA,694,TON,6,,,,751.49015000,,,,0.00075892,2.450594,440,,3137,,,3
MADHYA PRADESH,20,TON,139,57,44,6843.54700000,9896019.23865000,0.00684432,24.913371,1612,9.89821004,33083.096727,25875,,3025040,2387,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,66,47,5285.53152000,5332960.41555500,0.00528594,21.534750,1307,8.50620107,19748.933270,22741,18074,1232992,1956,,0
NAGALAND,35,TON,19,1,1,0.40000000,1087.71000000,0.00000040,0.001120,,0.00108771,4.765138,181,,184,1,,
ODISHA,384,TON,66,41,39,1830.93100000,2023994.49443000,0.00183097,4.656110,313,2.02409763,5131.509456,9929,,428718,371,,9929
ODISHA,384,NOS,,1,1,7200.00000000,412636929.00000000,0.00072000,0.023040,,41.26369260,107.599555,,,,2,,
PUDUCHERRY,599,TON,2,1,1,14.66700000,51357.47586220,0.00001467,0.094011,7,1.74020196,189.971072,229,,13623,42,,0
PUNJAB,602,TON,79,12,8,462.52000000,4155592.62648000,0.00046252,0.943853,84,4.15618614,13576.270284,3534,10830,217893,54,,0
RAJASTHAN,26,TON,173,123,106,17045.47840000,25939619.24820000,0.01704700,83.259180,10475,25.95721419,107079.954373,86089,27256,1545255,10932,,86089
RAJASTHAN,26,NOS,,2,1,21.00000000,10339484.00000000,0.00000210,0.000097,,1.03394840,19.906148,,,,1,,
TAMIL NADU,509,NOS,,3,3,11470.00000000,26255038.00000000,0.00114700,0.019231,,2.62550350,23.169104,,,,32,,
TAMIL NADU,509,TON,213,69,69,3410.58308000,2766686.15509580,0.00341240,10.297481,2443,33.62737085,7270.851932,12024,0,461360,3439,,2252
TELANGANA,28,TON,57,31,31,2707.00598000,7268930.72322000,0.00270856,16.319829,328,7.27224466,26993.573322,6341,5150,1823949,3307,,6341
TRIPURA,36,TON,7,,,,21.78800000,,,,0.00002180,0.484994,27,,64,,,3
UTTAR PRADESH,46,TON,125,109,100,3699.21000000,7319272.54460000,0.00369921,9.090440,767,7.31942370,14097.216458,39875,8573,3305038,1519,,32147
UTTARAKHAND,385,TON,20,16,15,2102.40200000,813024.72803000,0.00210252,3.604927,393,0.81311431,1289.165788,6144,2718,92022,491,,6144
WEST BENGAL,569,TON,18,16,16,174.70500000,91667.72860000,0.00017476,0.272499,166,0.09176680,182.477573,5630,125,94531,185,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
