state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,17,4091.43524000,9173363.39515000,0.00409289,12.131289,,9.17892729,59991.823224,3888,2364,1454230,2110,,3888
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,TON,20,,,,3440.68400000,,,,0.00345273,13.711478,1004,,5204,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,,,793401.01341000,,,61,0.79342572,1612.492479,121,119,7108,,,1
CHHATTISGARH,100,TON,20,14,14,1198.20300000,1412264.77535000,0.00119838,2.584403,531,1.41260411,2965.201673,3708,255,136225,602,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1001,,30,,,
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,41,33,931.39690000,2985592.27703000,0.00093176,4.103517,,2.98666955,11834.493240,10283,7189,869879,471,,0
HARYANA,32,TON,108,55,33,2889.64800000,34312886.80699000,0.00288977,6.895156,743,34.41985108,110881.338368,17601,30503,2727250,1837,,45
HIMACHAL PRADESH,43,TON,38,15,15,199.24820000,456762.86993000,0.00019943,1.003746,245,0.45756927,1730.631167,2332,1159,125660,278,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,5,5,27.26800000,169712.96471000,0.00002728,0.123300,,0.16972215,1054.416688,2747,200,51972,22,,365
JHARKHAND,47,TON,19,,,,34423.64896000,,,,0.03442651,68.293519,2550,,267332,,,41
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,2,382.70000000,251280.28806000,0.00038270,2.372572,,0.25128042,1830.164549,837,847,1562,155,,15
KERALA,694,TON,6,,,,770.31194000,,,,0.00077779,2.520535,444,,3178,,,3
MADHYA PRADESH,20,TON,139,57,47,5546.43380000,10506692.28305000,0.00554698,22.380038,1834,10.50894844,35068.169024,25933,,3025215,2604,,1107
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,73,36,2910.89578000,5716925.55801500,0.00563562,14.078898,1241,9.24276697,21314.524162,23408,18403,1243000,1285,,0
NAGALAND,35,TON,19,,,,1172.00000000,,,,0.00117200,5.138007,181,,184,,,
ODISHA,384,NOS,,1,2,40100.00000000,452095066.00000000,0.00401000,0.005580,,45.20950630,113.630737,,,,3,,
ODISHA,384,TON,66,15,13,498.09200000,2293176.53643000,0.00049811,1.532400,142,2.29328659,5714.642451,10097,,460090,147,,10097
PUDUCHERRY,599,TON,2,1,1,17.41700000,53698.28786220,0.00001742,0.046817,,1.74254506,202.568725,234,,13628,30,,0
PUNJAB,602,TON,79,12,9,842.05000000,4213858.06248000,0.00084205,1.775981,223,4.21445234,13693.093979,3709,11276,217897,125,,0
RAJASTHAN,26,NOS,,2,1,175.00000000,11270727.00000000,0.00001750,0.000955,,1.12707270,21.660146,,,,12,,
RAJASTHAN,26,TON,173,119,93,9441.23526000,29087097.47026000,0.00948200,42.114140,3892,29.10646581,120253.134392,86940,27631,1549366,5626,,86940
TAMIL NADU,509,NOS,,7,6,58854.00000000,30013847.00000000,0.00588540,0.080798,,3.00138440,29.829640,,,,9,,
TAMIL NADU,509,TON,213,86,95,3619.36743000,3118209.13048580,0.00362249,11.953453,3490,33.97927750,8424.460342,12625,0,468688,5912,,2529
TELANGANA,28,TON,57,15,14,445.25816000,7603008.14590000,0.00044541,2.797114,112,7.60647738,28476.795782,6373,5162,1823959,544,,6373
TRIPURA,36,TON,19,,,,55.82400000,,,,0.00005585,0.694778,65,,75,,,3
UTTAR PRADESH,46,TON,162,106,97,3948.52200000,7727266.31560000,0.00394853,9.668057,643,7.72741799,15085.489412,40317,8574,3305198,1375,,32187
UTTARAKHAND,385,TON,20,17,18,806.39000000,916474.31903000,0.00080640,1.123980,291,0.91656950,1458.388364,6213,2724,92192,409,,6213
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,14,14,80.38000000,104675.42060000,0.00008047,0.175717,167,0.10478210,206.157941,5746,125,99980,180,,0
