state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,18,3529.40995000,9284445.94643000,0.00353073,13.668863,,9.29005998,60528.441327,3898,2365,1454243,1948,,3898
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,100,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1006,,5215,,,93
CHANDIGARH,526,TON,1,1,,,805057.48841000,,,34,0.80508222,1631.246047,121,119,7109,,,1
CHHATTISGARH,100,TON,20,17,15,2154.61700000,1454998.65635000,0.00215504,4.540085,794,1.45534657,3059.100434,3736,256,136272,1010,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,46,41,1056.84630000,3015774.25933000,0.00105741,5.996741,,3.01686217,11980.046919,10283,7189,869883,559,,0
HARYANA,32,TON,108,48,32,4532.74300000,34392714.13099000,0.00453297,12.472231,802,34.50081077,111102.758404,17643,30539,2727255,3250,,45
HIMACHAL PRADESH,43,TON,38,16,13,265.20218000,465117.73262000,0.00026536,1.472631,189,0.46593168,1778.858999,2333,1159,125665,240,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,12,12,174.03600000,171537.62290000,0.00017404,1.007066,,0.17154694,1064.128422,2748,200,51983,47,,369
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34447.10896000,,,,0.03444997,68.375832,2559,,267465,,,42
KARNATAKA,695,TON,5,2,1,17.50000000,259131.28806000,0.00001750,0.112110,,0.25913142,1878.952191,845,852,1563,4,,15
KERALA,694,TON,6,,,,775.15043000,,,,0.00078263,2.535661,444,,3189,,,3
MADHYA PRADESH,20,TON,139,52,44,5313.71090000,10607686.88110000,0.00531442,18.986186,1156,10.60995543,35443.076315,25938,,3025245,2176,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,17,15,1199.52045000,5806014.38749500,0.00119951,5.466235,244,9.38744464,21658.756459,23507,18465,1244624,718,,0
NAGALAND,35,TON,19,,,,1190.87000000,,,,0.00119087,5.229389,181,,184,,,
ODISHA,384,TON,66,40,41,2453.53100000,2374911.84343000,0.00245367,7.208855,401,2.37502423,5925.342790,10140,,466675,520,,10140
ODISHA,384,NOS,,2,1,3000.00000000,466539743.00000000,0.00030000,0.000240,,46.65397400,115.455445,,,,1,,
PUDUCHERRY,599,TON,2,2,2,45.88800000,53982.48686220,0.00004589,0.115470,,1.74282954,203.538604,234,,13630,13,,0
PUNJAB,602,TON,79,22,18,1369.94900000,4250991.10148000,0.00137000,3.587196,317,4.25158566,13779.831385,3929,12032,217907,266,,0
RAJASTHAN,26,TON,173,103,84,20961.27500000,29427283.36231000,0.02096412,80.105365,3050,29.44682902,121701.222338,87024,27668,1550256,8211,,87024
RAJASTHAN,26,NOS,,2,1,96.00000000,11404713.00000000,0.00000960,0.000547,,1.14047130,21.952600,,,,7,,
TAMIL NADU,509,NOS,,5,6,63621.00000000,31456361.00000000,0.00636210,0.136808,,3.14563580,32.630576,,,,88,,
TAMIL NADU,509,TON,213,90,91,4985.06749000,3221978.38710580,0.00498699,11.395246,2643,34.08311016,8717.815474,12759,0,471107,3461,,2578
TELANGANA,28,TON,57,16,14,441.67952000,7611312.71708000,0.00044196,2.164607,84,7.61478803,28522.745670,6378,5216,1823963,507,,6378
TRIPURA,36,TON,19,2,2,0.53000000,62.53200000,0.00000053,0.003730,5,0.00006257,0.732431,66,,82,5,,3
UTTAR PRADESH,46,TON,162,116,109,3767.37700000,7829256.98360000,0.00376738,8.444437,777,7.82940875,15319.189986,40674,8574,3305417,1405,,32201
UTTARAKHAND,385,TON,20,16,15,856.88000000,941322.93403000,0.00085690,1.450318,304,0.94141856,1497.700313,6227,2724,92224,420,,6227
WEST BENGAL,569,TON,18,15,14,111.27000000,107114.31660000,0.00011131,0.375127,162,0.10722272,213.345622,5768,125,101493,138,,0
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
