state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,18,19,2565.40794000,9410072.86230000,0.00256724,13.702634,,9.41575058,61149.306147,3934,2366,1454249,2760,,3934
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,119,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,1,,,3594.79300000,,,,0.00360684,14.046969,1012,,5230,,,93
CHANDIGARH,526,TON,1,1,,,811990.42341000,,,45,0.81201516,1645.309084,121,119,7109,,,1
CHHATTISGARH,100,TON,20,17,16,1221.34100000,1495140.47235000,0.00122152,2.705613,568,1.49549580,3146.485367,3755,256,136289,687,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,32,29,611.61850000,3048808.49963000,0.00061189,3.443879,,3.04990849,12152.346180,10288,7190,869885,476,,0
HARYANA,32,TON,108,68,41,12554.04500000,34719761.82404000,0.01255421,37.817483,2755,34.82882508,112084.253651,17756,30792,2727260,5453,,45
HIMACHAL PRADESH,43,TON,38,4,4,64.48670000,475274.65254000,0.00006448,0.544264,71,0.47609510,1834.194823,2343,1161,125672,66,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,10,10,2150.02400000,206687.91890000,0.00215002,10.236935,,0.20669724,1250.363996,2751,200,52158,115,,399
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,7,7,61.54000000,34697.11296000,0.00006155,0.167798,2,0.03470000,68.988723,2564,,267669,11,,42
KARNATAKA,695,TON,5,,,,262818.13806000,,,,0.26281827,1900.678256,850,854,1563,,,15
KERALA,694,TON,6,,,,783.55852000,,,,0.00079107,2.570035,444,,3201,,,3
MADHYA PRADESH,20,TON,139,10,9,828.72100000,10729905.33338000,0.00082885,4.092283,120,10.73219104,35863.521585,25954,,3025275,382,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,61,28,2652.21769000,5890663.74287500,0.00740642,11.310577,1162,9.59624939,21957.180404,23567,18493,1246586,1173,,0
NAGALAND,35,TON,19,3,3,1.00000000,1221.19000000,0.00000100,0.009770,,0.00122119,5.385028,182,,184,3,,
ODISHA,384,TON,66,8,8,433.19300000,2467983.72643000,0.00043322,1.068953,32,2.46809944,6191.640432,10175,,472621,50,,10175
ODISHA,384,NOS,,,,,479744827.00000000,,,,47.97448240,118.360518,,,,,,
PUDUCHERRY,599,TON,2,1,1,4.25600000,54324.65086220,0.00000425,0.015020,,1.74317193,204.481568,235,,13630,13,,0
PUNJAB,602,TON,79,23,20,3714.32700000,4319102.34298000,0.00371570,11.518467,565,4.31971260,13974.314831,4280,12589,217933,783,,0
RAJASTHAN,26,TON,173,122,100,21370.10250000,29968247.06660000,0.02137243,92.428855,9831,29.98942731,123811.430715,87115,27716,1551227,12517,,87115
RAJASTHAN,26,NOS,,2,1,105.00000000,11747836.00000000,0.00001050,0.000538,,1.17478360,22.612932,,,,6,,
TAMIL NADU,509,NOS,,3,4,23162.00000000,32445196.00000000,0.00231620,0.022349,,3.24451930,34.531479,,,,6,,
TAMIL NADU,509,TON,213,90,85,3313.01353000,3330224.47958580,0.00331466,9.373083,2645,34.19140470,9001.034474,12950,0,472796,3308,,2637
TELANGANA,28,TON,57,22,19,2494.64260000,7634163.69085000,0.00249558,7.303445,324,7.63765284,28605.098316,6384,5242,1823964,1874,,6384
TRIPURA,36,TON,19,1,1,0.03300000,67.59600000,0.00000002,0.000019,6,0.00006762,0.761795,66,,83,6,,3
UTTAR PRADESH,46,TON,162,15,14,725.14000000,7968424.04760000,0.00072514,2.018161,17,7.96857586,15638.822282,40795,8575,3305561,204,,32193
UTTARAKHAND,385,TON,20,9,8,295.01000000,969621.25703000,0.00029502,0.547289,111,0.96971761,1543.698758,6255,2727,92296,137,,6255
WEST BENGAL,569,TON,18,9,8,40.34000000,109899.69560000,0.00004036,0.092678,92,0.11001015,220.881271,5775,125,103078,101,,0
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
