state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,10,9,641.36810000,9312429.06834000,0.00064203,2.988508,,9.31805502,60706.422276,3900,2365,1454243,630,,3900
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,100,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3486.14400000,,,,0.00349819,13.811490,1007,,5219,,,93
CHANDIGARH,526,TON,1,1,1,95.95000000,807409.41841000,0.00009595,0.179430,18,0.80743415,1635.040563,121,119,7109,30,,1
CHHATTISGARH,100,TON,20,1,1,168.80000000,1460358.77735000,0.00016880,0.337600,16,1.46070754,3071.134079,3738,256,136281,16,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,1,1,24.44000000,3022428.38223000,0.00002444,0.062402,,3.02351853,12014.554039,10284,7189,869884,20,,0
HARYANA,32,TON,108,11,4,993.52500000,34422228.62099000,0.00099355,3.053655,,34.53077527,111175.535544,17648,30549,2727256,505,,45
HIMACHAL PRADESH,43,TON,38,3,3,31.46825000,466957.12946000,0.00003159,0.127521,71,0.46777207,1788.988710,2333,1159,125668,73,,0
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,,,,172809.34333000,,,,0.17281866,1072.422677,2751,200,52021,,,397
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34485.73796000,,,,0.03448860,68.484367,2561,,267489,,,42
KARNATAKA,695,TON,5,,,,260135.53806000,,,,0.26013567,1885.302371,849,854,1563,,,15
KERALA,694,TON,6,,,,778.00171000,,,,0.00078548,2.548185,444,,3192,,,3
MADHYA PRADESH,20,TON,139,3,4,264.25500000,10630043.13786000,0.00026429,0.779335,40,10.63231499,35525.073376,25938,,3025252,96,,1087
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,12,7,179.96000000,5821951.23128500,0.00017996,0.743828,79,9.40338337,21724.701804,23532,18465,1245001,122,,0
NAGALAND,35,TON,19,,,,1195.89000000,,,,0.00119589,5.248354,182,,184,,,
ODISHA,384,NOS,,3,4,1060300.00000000,469725609.00000000,0.10603000,0.182663,,46.97256060,116.233694,,,,29,,
ODISHA,384,TON,66,25,24,5339.60400000,2400024.36343000,0.00533963,7.886306,201,2.40013724,5980.854358,10149,,467676,391,,10149
PUDUCHERRY,599,TON,2,,,,54018.40186220,,,,1.74286548,203.629735,234,,13630,,,0
PUNJAB,602,TON,79,,3,333.35000000,4257162.06048000,0.00033335,0.583127,,4.25775723,13795.257779,4010,12106,217910,33,,0
RAJASTHAN,26,NOS,,,,,11458366.00000000,,,,1.14583660,22.068179,,,,,,
RAJASTHAN,26,TON,173,9,4,1278.18800000,29506190.55881000,0.00127837,2.916141,102,29.52601276,122022.547902,87027,27678,1550337,760,,87027
TAMIL NADU,509,TON,213,1,1,33.00000000,3242341.40944580,0.00003300,0.003300,3,34.10348185,8771.545278,12786,0,471421,1,,2588
TAMIL NADU,509,NOS,,1,1,40000.00000000,31768468.00000000,0.00400000,0.040000,,3.17684650,33.210359,,,,2,,
TELANGANA,28,TON,57,2,1,5.80900000,7613461.38910000,0.00000581,0.032272,,7.61693941,28533.767738,6378,5224,1823964,9,,6378
TRIPURA,36,TON,19,,,,64.20200000,,,,0.00006424,0.746141,66,,82,,,3
UTTAR PRADESH,46,TON,162,18,19,1201.00000000,7859062.03960000,0.00120100,3.810495,32,7.85921380,15388.867172,40728,8574,3305442,348,,32202
UTTARAKHAND,385,TON,20,3,3,121.80000000,946928.51403000,0.00012180,0.105345,14,0.94702427,1506.708061,6239,2727,92254,26,,6239
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,3,3,7.60500000,107774.15160000,0.00000763,0.015638,50,0.10788300,215.239439,5769,125,101864,50,,0
