state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,21,20,3207.12922000,9487816.78961000,0.00320956,17.650231,,9.49354251,61663.638206,3945,2378,1454265,3624,,3945
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,TON,20,,,,3601.69300000,,,,0.00361374,14.058009,1013,,5235,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,,,814553.12341000,,,30,0.81457786,1649.720118,121,119,7109,,,1
CHHATTISGARH,100,TON,20,13,13,974.57400000,1512592.70835000,0.00097482,2.340099,486,1.51295164,3185.546475,3764,256,136298,629,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,42,35,1547.66620000,3062598.95583000,0.00154797,6.811830,,3.06370364,12225.427747,10290,7190,869902,601,,0
HARYANA,32,TON,108,87,49,54538.40200000,35337026.20054000,0.05453860,178.274906,5691,35.44613334,114062.860071,17820,30879,2727261,16828,,45
HIMACHAL PRADESH,43,TON,38,11,11,142.83394000,478054.84496000,0.00014293,0.672447,104,0.47887818,1847.419836,2346,1161,125674,145,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,14,14,2262.31300000,255331.85890000,0.00226233,13.023838,,0.25534122,1537.243563,2751,201,52160,140,,399
JHARKHAND,47,TON,19,4,4,16.31000000,34961.69596000,0.00001631,0.047132,,0.03496460,69.725120,2573,,268039,7,,43
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,2,149.35000000,265121.88806000,0.00014935,1.027227,,0.26512202,1914.605831,851,854,1576,70,,15
KERALA,694,TON,6,,,,791.75860000,,,,0.00079932,2.596285,444,,3211,,,3
MADHYA PRADESH,20,TON,139,42,31,7699.47161000,10808477.00168000,0.00769995,19.164069,1510,10.81077028,36087.496366,25964,,3025279,2485,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,72,42,4816.78573000,5955385.56378500,0.01225998,13.708304,1184,9.73777179,22174.939960,23573,18496,1246948,1918,,0
NAGALAND,35,TON,19,,,,1237.68000000,,,,0.00123768,5.462920,182,,184,,,
ODISHA,384,NOS,,2,2,124200.00000000,490312876.00000000,0.01242000,0.091560,,49.03128730,120.283520,,,,5,,
ODISHA,384,TON,66,47,46,1205.06600000,2528777.40953000,0.00120517,3.045838,311,2.52889522,6334.684818,10198,,476139,393,,10198
PUDUCHERRY,599,TON,2,1,2,23.88000000,54389.97086220,0.00002388,0.050278,,1.74323727,204.675744,236,,13630,43,,0
PUNJAB,602,TON,79,29,25,4438.03550000,4395785.50048000,0.00443967,13.792146,1135,4.39642180,14212.374467,4442,13325,217935,1015,,0
RAJASTHAN,26,NOS,,2,1,65.00000000,11972363.00000000,0.00000650,0.000315,,1.19723630,23.044891,,,,4,,
RAJASTHAN,26,TON,173,119,58,9196.25200000,30479611.85316000,0.00919673,36.532976,9299,30.50131517,125796.412768,87289,27822,1553773,5165,,87289
TAMIL NADU,509,NOS,,4,5,51900.00000000,32951024.00000000,0.00519000,0.107016,,3.29510210,35.452658,,,,50,,
TAMIL NADU,509,TON,213,80,78,2985.87619000,3375567.46242580,0.00298711,7.215002,2064,34.23565497,9113.576162,13042,0,473507,2544,,2656
TELANGANA,28,TON,57,27,24,3595.03423000,7696992.60782000,0.00359580,12.471896,258,7.70049737,28803.162032,6393,5251,1823964,3071,,6393
TRIPURA,36,TON,19,2,2,0.17100000,75.59200000,0.00000018,0.002392,6,0.00007564,0.791863,66,,83,6,,3
UTTAR PRADESH,46,TON,162,100,95,5148.64600000,8062689.93860000,0.00514865,11.338141,681,8.06284190,15854.874023,40913,8576,3305581,1394,,32188
UTTARAKHAND,385,TON,20,16,15,895.01500000,992465.09103000,0.00089506,1.457549,308,0.99256213,1584.838221,6264,2728,92329,358,,6264
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,16,15,108.65500000,111560.05560000,0.00010873,0.234650,177,0.11167182,225.399984,5779,125,104067,168,,0
