state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,17,7692.70890000,9050047.12422000,0.00769585,30.166697,,9.05554790,59498.302686,3879,2364,1454194,4167,,3879
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,95,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1002,,5201,,,91
CHANDIGARH,526,TON,1,1,,,785172.71841000,,,,0.78519742,1598.206211,121,119,7108,,,1
CHHATTISGARH,100,TON,20,17,17,1746.64800000,1376645.55435000,0.00174701,3.673909,578,1.37697841,2889.514153,3697,255,136173,841,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,975,,30,,,
GUJARAT,22,TON,144,48,43,1146.32070000,2958202.11623000,0.00114674,5.930119,,2.95927078,11706.503145,10281,7189,869878,659,,0
HARYANA,32,TON,108,56,28,6574.19600000,34216593.04749000,0.00657445,15.067892,863,34.32285906,110666.543886,17564,30472,2727243,2856,,45
HIMACHAL PRADESH,43,TON,38,16,15,186.55800000,452581.14346000,0.00018696,0.957322,342,0.45338002,1712.397570,2331,1159,125586,365,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,5.42500000,169218.13871000,0.00000543,0.042785,,0.16922712,1052.460258,2747,200,51961,11,,363
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,1,1,5.40000000,34362.09896000,0.00000540,0.022080,2,0.03436495,68.130606,2545,,267270,2,,40
KARNATAKA,695,TON,5,1,,,244897.53806000,,,,0.24489767,1790.085566,833,846,1561,,,15
KERALA,694,TON,6,,,,767.26247000,,,,0.00077477,2.509205,443,,3170,,,3
MADHYA PRADESH,20,TON,139,52,39,5043.87570000,10404113.09665000,0.00504431,18.497241,1605,10.40635570,34688.040372,25927,,3025157,2219,,1109
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,55,27,2493.78000000,5644615.92859500,0.00788555,11.671306,598,9.09046526,21026.051794,23365,18367,1241397,1269,,0
NAGALAND,35,TON,19,4,3,1.20000000,1158.45000000,0.00000120,0.005730,,0.00115845,5.078061,181,,184,3,,
ODISHA,384,TON,66,38,38,2996.98300000,2241452.43043000,0.00299705,6.523490,395,2.24156048,5585.263498,10069,,454503,475,,10069
ODISHA,384,NOS,,3,3,132500.00000000,446524053.00000000,0.01325000,0.105055,,44.65240500,112.595812,,,,7,,
PUDUCHERRY,599,TON,2,1,1,8.75800000,53436.48486220,0.00000878,0.042522,,1.74228269,201.335007,232,,13623,17,,0
PUNJAB,602,TON,79,8,5,1410.10000000,4185338.35148000,0.00141010,3.320704,220,4.18593264,13626.462068,3550,10837,217895,206,,0
RAJASTHAN,26,TON,173,122,97,28491.22055000,28832178.83815000,0.02849263,99.451391,3604,28.85147828,119197.349635,86840,27612,1548221,8380,,86840
RAJASTHAN,26,NOS,,2,2,1066.00000000,11211752.00000000,0.00010660,0.002794,,1.12117520,21.536002,,,,4,,
TAMIL NADU,509,NOS,,5,6,89855.00000000,28825980.00000000,0.00898550,0.202291,,2.88259770,27.559409,,,,92,,
TAMIL NADU,509,TON,213,92,85,3260.09775000,3041080.55681580,0.00326162,8.991803,2843,33.90192350,8187.134135,12513,0,466326,3194,,2470
TELANGANA,28,TON,57,23,20,1007.47235000,7591563.52583000,0.00100792,3.557208,134,7.59502615,28417.404251,6370,5159,1823959,1108,,6370
TRIPURA,36,TON,19,1,1,0.10000000,46.88400000,0.00000010,0.000560,1,0.00004691,0.615756,65,,75,1,,3
UTTAR PRADESH,46,TON,162,111,104,3992.28000000,7643904.67760000,0.00399228,10.310473,705,7.64405630,14890.264062,40085,8574,3305150,1548,,32150
UTTARAKHAND,385,TON,20,16,16,855.72500000,898064.96003000,0.00085573,1.366106,339,0.89815973,1431.257952,6189,2721,92169,453,,6189
WEST BENGAL,569,TON,18,14,12,81.43000000,102717.95760000,0.00008147,0.117968,107,0.10282306,201.722593,5730,125,98974,110,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
