state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,17,4436.20833000,8470678.37149000,0.00443907,37.215675,,8.47583602,56320.053644,3849,2348,1453983,5226,,3849
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3325.85400000,,,,0.00333789,13.438330,999,,5107,,,91
CHANDIGARH,526,TON,1,1,1,1529.35500000,751133.40341000,0.00152939,4.147971,3,0.75115799,1531.356159,121,119,7108,240,,1
CHHATTISGARH,100,TON,20,12,11,655.56100000,1222278.09129000,0.00065556,1.571760,217,1.22258571,2547.825736,3639,248,136102,245,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.09635000,,,,0.00032632,1.839434,963,,29,,,
GUJARAT,22,TON,144,34,26,1503.11900000,2705224.06983000,0.00150354,5.998042,,2.70624020,10771.095456,10182,7174,869814,563,,0
HARYANA,32,TON,108,58,36,4520.04300000,33512560.37349000,0.00452027,16.846271,1122,33.61589392,108475.112361,17310,30296,2727073,2512,,43
HIMACHAL PRADESH,43,TON,38,9,9,85.20400000,443633.19251000,0.00008547,0.292480,242,0.44441162,1679.897210,2322,1159,125549,234,,0
JAMMU AND KASHMIR,696,TON,17,5,5,35.27200000,166565.36531000,0.00003528,0.098877,,0.16657354,1043.647267,2744,200,51734,28,,362
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,2,2,120.50000000,33005.63496000,0.00012051,0.292028,,0.03300842,64.627309,2538,,267160,10,,40
KARNATAKA,695,TON,5,2,2,166.90000000,222600.23806000,0.00016690,1.227378,,0.22260037,1640.236607,821,838,1549,79,,15
KERALA,694,TON,6,,,,742.72875000,,,,0.00075017,2.417863,440,,3134,,,3
MADHYA PRADESH,20,TON,139,55,44,4522.63110000,9832445.09647000,0.00452327,16.157590,1197,9.83462547,32852.951630,25869,,3025026,1672,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,60,36,3314.97863000,5281753.14124500,0.00606777,13.548949,708,8.43529568,19524.575029,22727,18070,1232934,1931,,0
NAGALAND,35,TON,19,,,,1081.61000000,,,,0.00108161,4.740105,181,,184,,,
ODISHA,384,NOS,,3,3,137885.00000000,407654914.00000000,0.01378850,0.113900,,40.76549110,106.814319,,,,12,,
ODISHA,384,TON,66,38,37,2676.92400000,1987164.30193000,0.00267697,8.327099,360,1.98726679,5049.238265,9914,,426103,404,,9914
PUDUCHERRY,599,TON,2,1,1,18.68800000,51088.70586220,0.00001871,0.099863,5,1.73993286,188.391282,229,,13623,46,,0
PUNJAB,602,TON,79,8,6,191.15500000,4148052.41048000,0.00019116,0.551301,94,4.14864542,13558.578711,3533,10828,217893,46,,0
RAJASTHAN,26,NOS,,2,2,88576.00000000,10196196.00000000,0.00885760,0.154167,,1.01961960,19.657571,,,,21,,
RAJASTHAN,26,TON,166,123,90,11069.32720000,25794341.92284000,0.01107034,44.275623,5606,25.81192182,106469.057923,86048,27228,1544833,6972,,86048
TAMIL NADU,509,NOS,,1,1,897.00000000,25871698.00000000,0.00008970,0.001369,,2.58716950,22.558082,,,,5,,
TAMIL NADU,509,TON,213,72,72,3772.01907000,2720506.15375580,0.00377425,12.051277,2971,33.58116594,7137.374760,11965,0,460504,5070,,2227
TELANGANA,28,TON,57,33,29,3963.24549000,7230041.65442000,0.00396615,29.980320,323,7.23332891,26708.913161,6337,5150,1823949,5649,,6337
TRIPURA,36,TON,7,,,,14.56800000,,,,0.00001458,0.224056,27,,55,,,3
UTTAR PRADESH,46,TON,125,105,97,3846.21000000,7270038.31260000,0.00384622,7.423331,745,7.27011025,13989.306139,39855,8574,3305026,1425,,32148
UTTARAKHAND,385,TON,20,18,16,698.59000000,787100.33803000,0.00069861,0.852043,310,0.78717098,1248.929566,6129,2718,91960,344,,6129
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
WEST BENGAL,569,TON,18,12,11,72.79000000,89956.54860000,0.00007287,0.113873,178,0.09005489,180.071534,5622,125,93631,149,,0
