state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,4441.07895000,9159432.34993000,0.00444306,14.382167,,9.16498970,59941.487465,3885,2364,1454229,2190,,3885
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,99,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3395.22900000,,,,0.00340727,13.611477,1004,,5204,,,93
CHANDIGARH,526,TON,1,,,,792924.81341000,,,,0.79294952,1611.617688,121,119,7108,,,1
CHHATTISGARH,100,TON,20,13,13,1771.92700000,1407769.66535000,0.00177223,3.619662,667,1.40810815,2955.601966,3706,255,136206,782,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,996,,30,,,
GUJARAT,22,TON,144,41,36,797.67500000,2982892.12793000,0.00079805,3.978424,,2.98396825,11821.333366,10283,7189,869879,467,,0
HARYANA,32,TON,108,57,31,3491.38400000,34301306.23599000,0.00349155,8.515936,901,34.40806217,110856.609798,17596,30502,2727250,2214,,45
HIMACHAL PRADESH,43,TON,38,14,14,166.11507000,456064.02826000,0.00016637,0.773043,219,0.45686964,1727.224128,2332,1159,125660,244,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,4,4,16.73500000,169632.22371000,0.00001674,0.085663,,0.16964139,1054.072581,2747,200,51972,13,,365
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,2,2,11.30000000,34418.49896000,0.00001130,0.043370,,0.03442136,68.273434,2547,,267310,2,,40
KARNATAKA,695,TON,5,2,2,387.00000000,250494.63806000,0.00038700,2.405127,,0.25049477,1825.262780,836,847,1561,158,,15
KERALA,694,TON,6,,,,770.30194000,,,,0.00077778,2.520518,444,,3178,,,3
MADHYA PRADESH,20,TON,139,56,37,4827.80210000,10491122.04455000,0.00482850,16.576120,1544,10.49337607,35007.441410,25933,,3025189,1791,,1110
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,77,41,2769.41123000,5707551.74313500,0.00386658,11.254144,1331,9.21624165,21274.942317,23404,18388,1242825,1481,,0
NAGALAND,35,TON,19,1,1,0.33000000,1170.35000000,0.00000033,0.001155,,0.00117035,5.131782,181,,184,1,,
ODISHA,384,TON,66,45,44,2205.14600000,2288619.38043000,0.00220527,6.287545,316,2.28872913,5701.422702,10097,,459526,436,,10097
ODISHA,384,NOS,,2,2,95435.00000000,451807316.00000000,0.00954350,0.072158,,45.18073130,113.441677,,,,5,,
PUDUCHERRY,599,TON,2,1,1,18.96100000,53660.93586220,0.00001899,0.051504,,1.74250767,202.457495,234,,13628,15,,0
PUNJAB,602,TON,79,8,6,961.60000000,4210896.01248000,0.00096160,2.326139,226,4.21149029,13686.648880,3662,11176,217897,214,,0
RAJASTHAN,26,TON,173,118,91,9416.02900000,29054437.68475000,0.00941762,34.410816,3647,29.07376216,120112.677176,86938,27629,1549330,6653,,86938
RAJASTHAN,26,NOS,,1,1,247.00000000,11260636.00000000,0.00002470,0.001246,,1.12606360,21.641374,,,,15,,
TAMIL NADU,509,NOS,,7,6,85986.00000000,29737955.00000000,0.00859860,0.129654,,2.97379520,29.379317,,,,10,,
TAMIL NADU,509,TON,213,92,91,5774.48245000,3106123.44326580,0.00577704,14.053509,4616,33.96718360,8386.149965,12612,0,468347,5501,,2518
TELANGANA,28,TON,57,18,13,443.63868000,7601642.48649000,0.00044398,3.048307,151,7.60511111,28468.714079,6373,5161,1823959,628,,6373
TRIPURA,36,TON,19,1,1,0.18000000,55.82400000,0.00000018,0.000540,1,0.00005585,0.694778,65,,75,1,,3
UTTAR PRADESH,46,TON,162,109,103,3998.63000000,7715530.27960000,0.00399863,8.915462,780,7.71568194,15057.479583,40285,8574,3305185,1416,,32181
UTTARAKHAND,385,TON,20,16,14,724.22000000,914702.74403000,0.00072423,1.074167,298,0.91479791,1455.913866,6210,2724,92190,351,,6210
WEST BENGAL,569,TON,18,13,13,90.94200000,104431.72860000,0.00009099,0.227831,139,0.10453823,205.549975,5743,125,99856,156,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
