state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,19,18,1708.62765000,9553096.89568000,0.00171034,11.951630,,9.55887530,62114.463101,3957,2379,1454268,2468,,3957
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,120,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3619.49740000,,,,0.00363154,14.096591,1018,,5261,,,93
CHANDIGARH,526,TON,1,1,,,818063.74341000,,,13,0.81808848,1655.208424,121,119,7109,,,1
CHHATTISGARH,100,TON,20,11,11,1013.67500000,1541380.51835000,0.00101383,2.626800,457,1.54174554,3258.369150,3774,256,136303,571,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GUJARAT,22,TON,144,35,31,1285.32010000,3117125.53473000,0.00128567,5.703695,,3.11823912,12411.098111,10290,7190,869919,698,,0
HARYANA,32,TON,108,81,47,33572.92700000,36883415.83504000,0.03357346,115.362690,3801,36.99363066,119357.919931,17896,30973,2727263,9841,,45
HIMACHAL PRADESH,43,TON,38,9,8,58.63000000,480285.82373000,0.00005880,0.235207,132,0.48111252,1856.447508,2347,1161,125677,128,,0
JAMMU AND KASHMIR,696,TON,17,6,6,250.11600000,281991.43090000,0.00025010,1.536124,,0.28200093,1692.822745,2752,203,52181,31,,399
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,3,2,19.77000000,35739.87891000,0.00001977,0.065265,,0.03574281,71.621692,2587,,268424,7,,45
KARNATAKA,695,TON,5,2,2,109.85000000,268111.88806000,0.00010985,0.706324,,0.26811202,1933.908408,852,860,1576,37,,15
KERALA,694,TON,6,,,,799.02676000,,,,0.00080660,2.620256,448,,3221,,,3
MADHYA PRADESH,20,TON,139,29,24,5274.98270000,10935495.26484000,0.00527520,13.087463,816,10.93779704,36399.273633,25974,,3025281,1225,,1091
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,44,14,1206.88700000,6038800.53757500,0.00120697,4.137124,677,9.87089960,22430.345005,23581,18510,1247188,528,,0
NAGALAND,35,TON,19,2,2,1.18000000,1253.94000000,0.00000118,0.004114,,0.00125394,5.541488,182,,184,2,,
ODISHA,384,NOS,,2,2,94665.00000000,500048506.00000000,0.00946650,0.072842,,50.00485030,122.445613,,,,5,,
ODISHA,384,TON,66,48,47,2649.37900000,2602031.91153000,0.00264951,8.630723,399,2.60215231,6521.595864,10263,,479318,475,,10263
PUDUCHERRY,599,TON,2,1,2,3.94100000,54422.44586220,0.00000394,0.007527,,1.74326981,204.771279,236,,13630,3,,0
PUNJAB,602,TON,79,21,15,2533.38200000,4497579.19948000,0.00253424,8.453154,719,4.49824488,14533.010952,4488,13363,217938,692,,0
RAJASTHAN,26,NOS,,2,1,80.00000000,11972679.00000000,0.00000800,0.000385,,1.19726790,23.046398,,,,5,,
RAJASTHAN,26,TON,173,121,77,13048.89540000,30528587.31518000,0.01310964,54.203319,7632,30.55035416,126001.057548,87317,27815,1553817,7866,,87317
TAMIL NADU,509,NOS,,4,4,19760.00000000,33409306.00000000,0.00197600,0.017464,,3.34093030,36.249136,,,,4,,
TAMIL NADU,509,TON,213,68,67,1214.48900000,3424075.87790580,0.00121490,3.457655,821,34.28418241,9233.519339,13126,0,474049,873,,2684
TELANGANA,28,NOS,,,,,2496.00000000,,,,0.00024960,0.468250,,,,,,
TELANGANA,28,TON,57,28,27,3757.20765000,7827792.23218000,0.00375837,11.978636,178,7.83133152,29201.508303,6403,5259,1823964,2309,,6403
TRIPURA,36,TON,19,1,1,0.08000000,77.54900000,0.00000008,0.000480,1,0.00007761,0.803663,66,,83,1,,3
UTTAR PRADESH,46,TON,162,110,87,3134.57600000,8164554.29860000,0.00313458,7.762237,765,8.16470649,16092.009401,40927,8576,3305594,1139,,32191
UTTARAKHAND,385,TON,20,14,12,808.67000000,1015790.39103000,0.00080870,1.383694,292,1.01588802,1624.968320,6273,2728,92343,401,,6273
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,14,11,67.45000000,113811.68960000,0.00006747,0.150653,131,0.11392491,230.883362,5786,125,105384,122,,0
