state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,18,4439.92840000,8617821.16368000,0.00444186,29.256987,,8.62309583,57428.066774,3862,2354,1454092,4802,,3862
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,78,,,
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
BIHAR,33,TON,20,,,,3330.45400000,,,,0.00334249,13.449540,999,,5186,,,91
CHANDIGARH,526,TON,1,1,1,856.52000000,765700.62841000,0.00085652,1.406334,74,0.76572529,1562.066516,121,119,7108,133,,1
CHHATTISGARH,100,TON,20,11,12,924.56400000,1251687.11769000,0.00092476,2.650798,353,1.25199995,2623.328883,3658,250,136130,446,,0
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GOA,34,TON,7,1,1,0.12040000,326.27495000,0.00000011,0.002040,,0.00032648,1.842850,975,,29,3,,
GUJARAT,22,TON,144,51,36,3934.27100000,2806556.26413000,0.00393466,11.187229,,2.80759063,11119.304962,10227,7174,869819,1002,,0
HARYANA,32,TON,108,62,34,6735.15800000,33767338.31299000,0.00688882,28.667596,2167,33.87248346,109439.737163,17347,30346,2727209,3747,,43
HIMACHAL PRADESH,43,TON,38,10,10,65.64200000,446536.09519000,0.00006577,0.244471,224,0.44732087,1688.847631,2331,1159,125572,212,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26850.00000000,,,,0.00268500,0.117764,,,,,,
JAMMU AND KASHMIR,696,TON,17,3,3,23.81200000,167444.79431000,0.00002381,0.076631,,0.16745326,1046.361151,2747,200,51794,21,,362
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
JHARKHAND,47,TON,19,,,,34136.85496000,,,,0.03413971,67.625545,2543,,267227,,,40
KARNATAKA,695,TON,5,2,2,386.05000000,229397.78806000,0.00038605,2.728312,,0.22939792,1688.190571,827,838,1555,175,,15
KERALA,694,TON,6,,,,760.42879000,,,,0.00076789,2.480268,440,,3153,,,3
MADHYA PRADESH,20,TON,139,51,35,5189.54650000,10015632.88891000,0.00519010,16.384800,1317,10.01783788,33462.878904,25889,,3025057,1488,,1111
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,55,25,2196.53978000,5425019.46639500,0.00219692,10.602042,827,8.64994221,20154.372475,22886,18102,1233928,852,,0
NAGALAND,35,TON,19,7,5,1.45000000,1100.37000000,0.00000145,0.007809,,0.00110037,4.822685,181,,184,5,,
ODISHA,384,TON,66,37,37,1448.94000000,2079218.00543000,0.00144898,2.619038,277,2.07932200,5255.616606,9956,,433033,361,,9956
ODISHA,384,NOS,,1,1,91280.00000000,422002974.00000000,0.00912800,0.065798,,42.20029710,108.960215,,,,4,,
PUDUCHERRY,599,TON,2,1,1,38.46200000,52218.88186220,0.00003848,0.270405,2,1.74106409,195.008509,229,,13623,73,,0
PUNJAB,602,TON,79,8,5,161.75000000,4164771.47148000,0.00016175,0.199201,37,4.16536574,13594.393612,3534,10831,217893,23,,0
RAJASTHAN,26,TON,173,122,99,31170.67140000,26732387.15272000,0.03117189,125.601441,14108,26.75002001,110585.333492,86148,27286,1545969,13253,,86148
RAJASTHAN,26,NOS,,2,1,14300.00000000,10761041.00000000,0.00143000,0.019300,,1.07610410,20.627178,,,,3,,
TAMIL NADU,509,NOS,,5,6,55085.00000000,26825261.00000000,0.00550850,0.087135,,2.68252580,24.102502,,,,39,,
TAMIL NADU,509,TON,213,72,66,4865.23190000,2848923.14356880,0.00486785,15.232136,3410,33.70976443,7520.442301,12107,0,462757,4960,,2302
TELANGANA,28,TON,57,29,22,8201.78910000,7355381.84897000,0.00820531,48.965256,601,7.35875235,27538.706316,6349,5151,1823949,7446,,6349
TRIPURA,36,TON,19,2,2,0.48000000,24.50800000,0.00000048,0.001080,2,0.00002452,0.493150,51,,67,2,,3
UTTAR PRADESH,46,TON,162,114,106,3618.71700000,7392048.60060000,0.00361875,9.088278,688,7.39219987,14278.604965,39998,8574,3305082,1366,,32153
UTTARAKHAND,385,TON,20,16,14,481.32000000,841150.26803000,0.00048139,0.753074,225,0.84124209,1341.124500,6160,2718,92088,256,,6160
WEST BENGAL,569,TON,18,15,12,99.52000000,94182.96360000,0.00009961,0.194858,166,0.09428337,186.595426,5656,125,95703,154,,0
WEST BENGAL,569,NOS,,,,,97100.00000000,,,,0.00971000,0.020223,,,,,,0
