state,stateid,tradeuomcd,enam_mandi,live_mandis,trade_mandis,trade_qty,sale_qty,trade_qty_crore,trade_amt,lots_assay,sale_qty_crore,sale_value,trader_count,ca_count,farmer_count,lotstraded,fpo_count,uniftradercount
ANDAMAN AND NICOBAR ISLANDS,37,TON,1,,,,0.01000000,,,,0.00000001,0.000030,4,,4,,,
ANDHRA PRADESH,276,TON,33,20,18,3184.15561000,9366861.97501000,0.00318575,7.580369,,9.37251540,60931.429839,3919,2365,1454249,2231,,3919
ASSAM,38,TON,3,,,,16.90100000,,,,0.00001700,0.034606,8,,110,,,
BIHAR,33,TON,20,,,,3594.79300000,,,,0.00360684,14.046969,1009,,5227,,,93
BIHAR,33,NOS,,,,,158700.00000000,,,,0.01587000,1.140080,,,,,,
CHANDIGARH,526,TON,1,1,,,809430.31841000,,,29,0.80945505,1640.179464,121,119,7109,,,1
CHHATTISGARH,100,TON,20,13,13,904.06100000,1479079.15235000,0.00090413,1.945477,342,1.47943138,3111.966849,3748,256,136285,426,,0
GOA,34,TON,7,,,,326.27495000,,,,0.00032648,1.842850,1002,,30,,,1
GOA,34,NOS,,,,,380458.00000000,,,,0.03804580,0.301791,,,,,,
GUJARAT,22,TON,144,48,40,1193.03330000,3036467.19113000,0.00119339,5.962066,,3.03756179,12089.058866,10287,7190,869885,631,,0
HARYANA,32,TON,108,79,46,11895.00800000,34506730.98274000,0.01189546,34.953094,1737,34.61578847,111417.174158,17702,30642,2727259,4916,,45
HIMACHAL PRADESH,43,TON,38,18,15,351.22659000,471329.63948000,0.00035136,1.811358,191,0.47214736,1814.266532,2335,1159,125670,301,,0
JAMMU AND KASHMIR,696,GRAM,,,,,355.00000000,,,,0.00003550,0.007623,,,,,,
JAMMU AND KASHMIR,696,NOS,,,,,26890.00000000,,,,0.00268900,0.117788,,,,,,
JAMMU AND KASHMIR,696,TON,17,11,11,1135.14900000,178962.92133000,0.00113515,5.947686,,0.17897228,1107.144855,2751,200,52140,88,,399
JHARKHAND,47,TON,19,,,,34559.91596000,,,,0.03456279,68.665325,2563,,267548,,,42
JHARKHAND,47,NOS,,,,,5269.00000000,,,,0.00052700,0.031770,,,,,,
KARNATAKA,695,TON,5,2,2,380.45000000,261905.88806000,0.00038045,2.235907,,0.26190602,1895.335649,849,854,1563,146,,15
KERALA,694,TON,6,,,,778.01171000,,,,0.00078549,2.548355,444,,3193,,,3
MADHYA PRADESH,20,TON,139,50,38,3721.03480000,10683869.89643000,0.00372162,13.531430,1000,10.68615000,35712.014321,25948,,3025260,1405,,1088
MAHARASHTRA,,NOS,,,,,,,,,,,,,,,,
MAHARASHTRA,296,TON,133,44,25,4334.66226000,5853648.30310500,0.00786903,7.352378,489,9.49066828,21829.252139,23560,18470,1245871,943,,0
NAGALAND,35,TON,19,,,,1209.08000000,,,,0.00120908,5.309636,182,,184,,,
ODISHA,384,NOS,,3,3,8828.00000000,472675576.00000000,0.00088280,0.026047,,47.26755730,117.158370,,,,6,,
ODISHA,384,TON,66,37,37,2735.25700000,2429685.35443000,0.00273536,9.150023,257,2.42979975,6081.500250,10156,,470042,481,,10156
PUDUCHERRY,599,TON,2,1,1,5.45000000,54257.33886220,0.00000545,0.021484,,1.74310454,204.295908,234,,13630,8,,0
PUNJAB,602,TON,79,24,18,942.73800000,4271393.22448000,0.00094294,2.774415,451,4.27198966,13829.459505,4148,12464,217918,359,,0
RAJASTHAN,26,NOS,,1,2,1687.00000000,11543920.00000000,0.00016870,0.005524,,1.15439200,22.235407,,,,12,,
RAJASTHAN,26,TON,173,122,103,15854.80750000,29670127.41494000,0.01587687,62.372197,6359,29.69057254,122674.066406,87067,27688,1550920,9676,,87067
TAMIL NADU,509,NOS,,4,4,11469.00000000,32022677.00000000,0.00114690,0.021012,,3.20226740,33.630127,,,,5,,
TAMIL NADU,509,TON,213,90,90,3684.16957000,3287810.96780580,0.00368639,9.558180,2593,34.14897124,8890.085979,12870,0,472103,3447,,2624
TELANGANA,28,TON,57,19,19,694.40885000,7620994.19625000,0.00069495,2.567057,164,7.62447766,28564.977255,6380,5233,1823964,951,,6380
TRIPURA,36,TON,19,,,,66.77300000,,,,0.00006680,0.758005,66,,82,,,3
UTTAR PRADESH,46,TON,162,106,95,3470.43500000,7907396.10960000,0.00347045,7.909449,541,7.90754790,15498.494055,40770,8575,3305510,1201,,32191
UTTARAKHAND,385,TON,20,10,9,529.52500000,957194.68803000,0.00052954,0.835852,169,0.95729069,1522.558558,6247,2727,92269,249,,6247
WEST BENGAL,569,NOS,,,,,531100.00000000,,,,0.05311000,0.033243,,,,,,0
WEST BENGAL,569,TON,18,8,7,40.98000000,108976.25060000,0.00004101,0.096031,76,0.10908592,218.437690,5770,125,102549,67,,0
